motivo,regla,nro_inscripcion,periodo,producto,bandera,valor_problematico,accion
filtro_geografico,coordenadas_fuera_de_rango,3452,2022-09,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6860,2022-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10345,2022-09,Nafta Premium,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10345,2022-09,Gas Oil Grado 2,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10345,2022-09,Nafta Súper,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10345,2022-09,Gas Oil Grado 3,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10224,2022-09,Gas Oil Grado 3,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10224,2022-09,Nafta Súper,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10224,2022-09,Nafta Premium,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10224,2022-09,Gas Oil Grado 2,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10246,2022-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10246,2022-09,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10246,2022-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10246,2022-09,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,552,2022-09,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,552,2022-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,552,2022-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,552,2022-09,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10646,2022-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10653,2022-09,Nafta Premium,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10653,2022-09,Nafta Súper,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10653,2022-09,Gas Oil Grado 3,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10653,2022-09,Gas Oil Grado 2,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10503,2022-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10503,2022-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10503,2022-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10503,2022-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10561,2022-09,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10561,2022-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2918,2022-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11109,2022-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,272,2022-09,Nafta Premium,YPF,nan,dropped
